property_type,sector,price,areaWithType,bedRoom,bathroom,balcony,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,furnishing_type,luxury_category,floorNum_cat
0.0,92.0,1.55,1871.0,4,4,4.0,0.0,2356.0,1650.0,1750.0,0,1,1,2.0,0.0
0.0,101.0,0.6,30.0,2,2,3.0,3.0,1827.75,1250.0,1294.0,0,0,0,1.0,2.0
0.0,75.0,2.55,1781.0,3,3,3.0,1.0,2150.0,2000.0,1294.0,0,1,1,2.0,0.0
0.0,2.0,1.25,544.0,3,3,4.0,0.0,1827.75,1650.0,2650.0,0,1,0,1.0,2.0
0.0,7.0,1.35,1147.0,3,2,2.0,1.0,1359.0,1650.0,861.97,0,0,0,1.0,0.0
0.0,32.0,0.58,2261.0,2,2,2.0,2.0,950.0,900.0,744.0,0,0,0,2.0,1.0
0.0,85.0,0.85,682.0,1,1,1.0,3.0,1827.75,1650.0,685.0,0,0,0,2.0,0.0
0.0,25.0,3.5,469.0,3,4,4.0,1.0,1827.75,1650.0,1800.0,0,1,1,2.0,2.0
0.0,48.0,1.42,1348.0,3,3,3.0,0.0,1650.0,1650.0,1294.0,0,0,2,0.0,1.0
0.0,77.0,3.5,196.0,4,5,4.0,3.0,1827.75,2625.0,1294.0,0,1,0,1.0,2.0
0.0,83.0,1.47,708.0,2,2,3.0,1.0,1827.75,1650.0,84.01,1,0,0,2.0,2.0
0.0,103.0,0.73,1087.0,2,2,3.0,3.0,1264.0,1650.0,730.0,0,0,0,1.0,2.0
1.0,28.0,4.45,761.0,4,3,4.0,0.0,1827.75,1350.0,1294.0,0,0,0,2.0,1.0
0.0,72.0,0.75,11.0,2,2,2.0,0.0,1827.75,1100.0,1294.0,0,0,0,1.0,2.0
0.0,12.0,2.3,1964.0,3,4,4.0,1.0,2585.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,103.0,0.35,2185.0,2,2,2.0,3.0,567.0,556.0,500.0,0,0,0,1.0,2.0
1.0,6.0,2.25,235.0,3,5,4.0,3.0,1827.75,3534.0,2000.0,0,0,0,1.0,2.0
0.0,72.0,1.65,99.0,3,3,2.0,3.0,1827.75,1578.0,1294.0,0,0,1,2.0,1.0
1.0,73.0,0.75,965.0,3,5,3.0,0.0,1827.75,600.0,1294.0,0,0,0,1.0,1.0
0.0,83.0,0.78,1103.0,2,2,4.0,1.0,1295.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,51.0,1.05,722.0,2,2,2.0,0.0,1827.75,1650.0,988.0,0,0,0,2.0,1.0
0.0,57.0,1.54,1684.0,3,3,2.0,2.0,2000.0,1920.0,1850.0,0,1,1,2.0,2.0
0.0,51.0,2.35,1672.0,3,3,4.0,0.0,1997.0,1950.0,1850.0,0,0,1,0.0,2.0
0.0,44.0,4.2,1776.0,3,4,2.0,4.0,2150.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,72.0,1.85,1697.0,4,4,2.0,3.0,2010.0,1650.0,1294.0,0,0,1,0.0,0.0
0.0,90.0,0.34,2199.0,2,2,1.0,3.0,583.0,1650.0,484.0,0,0,0,2.0,1.0
0.0,101.0,0.25,2128.0,1,1,1.0,1.0,380.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,41.0,1.05,407.0,3,2,2.0,1.0,1827.75,1650.0,1350.0,0,0,1,1.0,1.0
1.0,51.0,11.29,892.0,5,5,4.0,0.0,1827.75,3240.0,1294.0,1,0,0,1.0,1.0
1.0,53.0,8.0,574.0,6,5,4.0,3.0,1827.75,1650.0,348.0,0,0,0,1.0,2.0
0.0,23.0,0.4,2159.0,1,1,1.0,0.0,465.0,450.0,425.0,0,0,1,1.0,2.0
0.0,37.0,1.5,1872.0,3,4,4.0,1.0,2358.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,9.0,1.5,1868.0,4,6,4.0,3.0,2355.0,1535.0,1403.0,0,1,0,0.0,0.0
1.0,50.0,3.5,843.0,5,4,2.0,2.0,1827.75,2367.0,1294.0,0,0,0,1.0,1.0
0.0,24.0,1.3,189.0,5,5,2.0,2.0,1827.75,2400.0,2200.0,1,1,1,1.0,1.0
1.0,21.0,1.8,806.0,4,3,1.0,2.0,1827.75,1800.0,1294.0,0,0,0,1.0,1.0
0.0,102.0,1.23,1668.0,3,5,3.0,3.0,1997.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,99.0,0.85,33.0,3,2,2.0,3.0,1827.75,1261.0,1294.0,0,0,0,1.0,0.0
0.0,25.0,3.99,2071.0,3,5,4.0,1.0,3090.0,1650.0,1294.0,0,1,2,2.0,1.0
0.0,90.0,0.3,597.0,1,1,1.0,1.0,1827.75,1650.0,450.0,0,0,1,1.0,0.0
0.0,83.0,0.83,437.0,2,2,3.0,1.0,1827.75,1650.0,1530.0,1,0,2,1.0,2.0
0.0,38.0,0.6,2223.0,2,2,3.0,1.0,650.0,1650.0,596.12,0,0,0,1.0,2.0
1.0,96.0,4.5,754.0,9,9,4.0,3.0,1827.75,14.0,1294.0,1,0,1,1.0,1.0
0.0,90.0,0.35,608.0,2,2,2.0,3.0,1827.75,1650.0,483.0,0,0,0,1.0,2.0
0.0,101.0,0.45,642.0,2,2,2.0,1.0,1827.75,1650.0,569.0,0,0,1,1.0,1.0
0.0,95.0,1.85,1776.0,3,3,4.0,1.0,2150.0,1650.0,1294.0,0,1,0,1.0,0.0
0.0,63.0,1.6,369.0,2,2,2.0,4.0,1827.75,1650.0,1150.0,0,0,0,1.0,2.0
0.0,90.0,0.79,1405.0,3,3,4.0,1.0,1725.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,36.0,0.65,2235.0,2,2,2.0,3.0,726.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,14.0,1.6,675.0,2,2,2.0,3.0,1827.75,1650.0,66.0,0,0,0,1.0,1.0
0.0,91.0,2.0,1914.0,3,4,3.0,3.0,2408.0,1650.0,1685.0,0,1,0,0.0,2.0
1.0,96.0,0.5,328.0,3,2,1.0,3.0,1827.75,822.0,750.0,0,0,0,1.0,1.0
0.0,95.0,1.5,458.0,3,3,3.0,1.0,1827.75,1650.0,1750.0,0,0,0,1.0,1.0
0.0,97.0,1.51,1885.0,4,4,4.0,3.0,2364.0,2362.0,2360.0,0,1,1,2.0,2.0
0.0,86.0,2.25,1987.0,3,4,4.0,3.0,2660.0,2300.0,2100.0,1,1,1,2.0,2.0
0.0,83.0,1.55,1518.0,3,4,3.0,3.0,1815.0,1650.0,1071.33,0,1,1,0.0,0.0
0.0,98.0,1.65,1883.0,4,4,4.0,0.0,2364.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,69.0,3.5,1872.0,3,4,4.0,3.0,2358.0,1650.0,1294.0,0,1,1,0.0,0.0
1.0,31.0,2.58,399.0,4,2,2.0,3.0,1827.75,1650.0,1300.0,0,0,0,1.0,1.0
0.0,6.0,1.1,1468.0,3,3,4.0,1.0,1762.0,1500.0,1300.0,0,0,0,2.0,2.0
0.0,2.0,0.5,43.0,2,2,0.0,4.0,1827.75,1300.0,1294.0,0,0,0,1.0,2.0
0.0,91.0,1.05,1334.0,2,2,3.0,3.0,1640.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,94.0,2.65,382.0,3,3,4.0,1.0,1827.75,1650.0,124.0,0,0,0,2.0,2.0
0.0,70.0,0.55,622.0,2,2,2.0,3.0,1827.75,1650.0,523.0,0,0,0,2.0,1.0
0.0,97.0,0.7,1144.0,2,2,3.0,1.0,1352.0,1350.0,1294.0,1,0,0,2.0,2.0
0.0,65.0,3.0,110.0,3,3,4.0,3.0,1827.75,1642.0,1500.0,0,1,1,1.0,0.0
0.0,86.0,1.0,1074.0,2,2,2.0,3.0,1250.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,55.0,1.75,1808.0,3,4,4.0,0.0,2200.0,1900.0,1700.0,0,1,1,2.0,2.0
0.0,103.0,0.9,422.0,3,3,3.0,3.0,1827.75,1650.0,1439.0,0,0,0,2.0,1.0
0.0,6.0,1.01,1207.0,2,2,3.0,3.0,1423.0,1650.0,1250.0,0,0,1,0.0,2.0
1.0,12.0,9.5,910.0,5,5,4.0,3.0,1827.75,3600.0,1294.0,1,1,0,2.0,1.0
1.0,31.0,9.0,892.0,6,7,4.0,0.0,1827.75,3240.0,1294.0,1,1,0,2.0,1.0
1.0,87.0,3.2,819.0,3,4,3.0,1.0,1827.75,2160.0,1294.0,1,1,0,2.0,1.0
0.0,9.0,0.97,1184.0,2,2,3.0,1.0,1385.0,1200.0,1100.0,0,0,1,0.0,2.0
1.0,48.0,7.35,890.0,4,5,2.0,0.0,1827.75,3222.0,1294.0,1,1,1,2.0,1.0
0.0,99.0,0.82,88.0,3,3,4.0,3.0,1827.75,1523.0,1294.0,0,0,0,1.0,0.0
1.0,84.0,0.32,247.0,2,3,1.0,3.0,1827.75,450.0,300.0,0,0,0,1.0,1.0
0.0,92.0,1.4,1870.0,4,4,4.0,3.0,2356.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,74.0,2.35,527.0,4,4,4.0,0.0,1827.75,1650.0,2400.0,0,1,0,2.0,2.0
0.0,35.0,3.3,527.0,3,3,3.0,4.0,1827.75,1650.0,2400.0,1,1,0,2.0,1.0
0.0,63.0,2.0,441.0,3,3,2.0,1.0,1827.75,1650.0,1549.0,0,0,0,2.0,1.0
0.0,88.0,2.7,1960.0,4,4,4.0,0.0,2576.0,1650.0,1306.0,0,1,0,1.0,0.0
1.0,87.0,5.0,892.0,4,4,4.0,3.0,1827.75,3240.0,1294.0,0,1,0,1.0,1.0
1.0,41.0,0.65,985.0,1,1,1.0,0.0,1827.75,70.0,1294.0,0,0,0,1.0,1.0
0.0,77.0,3.4,1797.0,3,4,4.0,0.0,2185.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,15.0,3.9,2067.0,4,5,4.0,3.0,3000.0,1650.0,2950.0,0,1,2,0.0,2.0
0.0,68.0,1.51,1056.0,2,2,2.0,3.0,1200.0,1188.0,998.0,0,0,1,2.0,2.0
0.0,92.0,1.6,1592.0,3,3,1.0,3.0,1929.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,1.25,495.0,3,3,3.0,4.0,1827.75,1650.0,2050.0,0,1,0,1.0,0.0
0.0,103.0,0.4,659.0,2,2,1.0,1.0,1827.75,1650.0,602.0,0,0,1,2.0,1.0
0.0,37.0,1.1,1712.0,3,4,3.0,3.0,2035.0,1650.0,1760.0,1,1,0,1.0,2.0
0.0,89.0,1.0,1422.0,3,3,2.0,3.0,1740.0,1650.0,1294.0,0,0,1,0.0,1.0
0.0,83.0,1.93,1835.0,3,4,4.0,3.0,2262.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,91.0,1.05,1372.0,2,2,4.0,3.0,1671.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,71.0,0.82,1049.0,2,2,4.0,4.0,1180.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,91.0,0.55,1038.0,2,2,2.0,3.0,1115.0,1050.0,950.0,0,0,0,0.0,2.0
1.0,6.0,3.15,251.0,4,5,0.0,3.0,1827.75,4700.0,1294.0,0,0,0,2.0,0.0
0.0,5.0,1.6,1357.0,3,3,3.0,3.0,1650.0,1650.0,1022.58,0,0,0,1.0,2.0
0.0,47.0,2.4,1731.0,3,3,4.0,0.0,2086.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,97.0,1.3,1939.0,4,5,2.0,3.0,2475.0,1650.0,1825.0,1,1,0,2.0,2.0
1.0,9.0,5.6,911.0,5,4,4.0,1.0,1827.75,4000.0,1294.0,1,1,0,0.0,0.0
0.0,48.0,1.8,459.0,3,4,3.0,0.0,1827.75,1650.0,1756.0,1,0,1,2.0,1.0
0.0,12.0,1.68,1948.0,3,3,4.0,0.0,2545.0,1650.0,1294.0,0,1,0,2.0,2.0
1.0,49.0,6.75,249.0,5,4,2.0,1.0,1827.75,4500.0,1294.0,0,0,0,1.0,1.0
0.0,80.0,1.46,1984.0,4,6,4.0,1.0,2650.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,82.0,1.2,1833.0,3,3,2.0,0.0,2250.0,1650.0,1848.0,0,0,2,1.0,2.0
0.0,13.0,0.36,304.0,2,2,0.0,3.0,1827.75,699.0,1294.0,0,0,0,1.0,0.0
0.0,103.0,0.25,605.0,2,2,1.0,3.0,1827.75,1650.0,481.684525,0,0,0,2.0,1.0
0.0,41.0,0.39,341.0,2,2,1.0,3.0,1827.75,950.0,750.0,0,0,0,1.0,1.0
1.0,73.0,0.45,711.0,3,2,0.0,3.0,1827.75,1650.0,900.0,0,0,0,1.0,1.0
1.0,44.0,10.85,915.0,8,8,3.0,0.0,1827.75,3762.0,1294.0,1,1,2,0.0,1.0
1.0,13.0,0.9,1005.0,2,4,4.0,0.0,1827.75,900.0,1294.0,0,0,0,1.0,2.0
0.0,91.0,1.3,1334.0,2,2,2.0,1.0,1640.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,97.0,2.0,2006.0,4,4,4.0,0.0,2727.0,1650.0,1294.0,0,1,0,1.0,0.0
0.0,77.0,3.85,2050.0,4,5,4.0,3.0,2905.0,1650.0,1294.0,0,1,1,0.0,0.0
0.0,10.0,0.28,610.0,2,2,2.0,3.0,1827.75,1650.0,489.0,0,0,0,1.0,2.0
1.0,48.0,4.75,842.0,7,7,3.0,0.0,1827.75,2340.0,1294.0,1,0,1,1.0,1.0
0.0,99.0,0.5,1014.0,2,2,2.0,3.0,1000.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,74.0,0.53,1032.0,2,2,2.0,4.0,1095.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,75.0,1.3,1205.0,2,2,3.0,0.0,1420.0,1650.0,1410.0,0,0,1,1.0,0.0
0.0,95.0,1.2,417.0,3,3,2.0,1.0,1827.75,1650.0,1423.0,0,0,0,1.0,1.0
0.0,16.0,2.5,1926.0,2,2,3.0,3.0,2441.0,1939.03,1800.0,1,0,1,0.0,2.0
0.0,93.0,0.92,49.0,2,2,3.0,1.0,1827.75,1350.0,1120.0,0,0,0,1.0,1.0
1.0,18.0,2.9,852.0,7,7,3.0,2.0,1827.75,2700.0,1294.0,0,0,0,1.0,1.0
0.0,71.0,1.25,1062.0,2,2,3.0,1.0,1220.0,1650.0,694.0,0,0,0,1.0,2.0
0.0,5.0,2.1,1771.0,3,4,4.0,3.0,2149.0,1650.0,1294.0,1,1,0,2.0,2.0
1.0,26.0,5.65,882.0,7,7,4.0,0.0,1827.75,5000.0,4000.0,0,1,0,2.0,1.0
0.0,9.0,1.25,1575.0,3,4,3.0,3.0,1900.0,1305.0,1173.0,1,1,0,0.0,0.0
0.0,5.0,1.3,1357.0,3,3,3.0,3.0,1650.0,1650.0,1022.58,0,1,1,2.0,2.0
0.0,97.0,1.2,1601.0,3,3,4.0,3.0,1930.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,13.0,0.33,320.0,2,2,0.0,3.0,1827.75,761.0,1294.0,0,0,0,1.0,0.0
0.0,1.0,1.38,1213.0,3,3,2.0,3.0,1430.0,1650.0,1294.0,0,0,1,0.0,1.0
0.0,37.0,1.2,1418.0,3,4,3.0,3.0,1735.0,1635.0,1535.0,0,0,0,2.0,2.0
0.0,23.0,1.55,1586.0,3,4,4.0,2.0,1920.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,91.0,1.04,1339.0,2,2,3.0,1.0,1640.0,1550.0,1250.0,0,0,0,2.0,0.0
1.0,68.0,11.0,892.0,5,6,4.0,1.0,1827.75,3240.0,1294.0,1,1,1,0.0,1.0
0.0,23.0,1.0,1.0,2,3,0.0,3.0,1827.75,1000.0,1294.0,0,0,0,1.0,1.0
0.0,2.0,1.65,553.0,4,3,3.0,1.0,1827.75,1650.0,2800.0,0,1,0,1.0,2.0
0.0,5.0,1.91,1687.0,3,4,2.0,3.0,2000.0,1650.0,1228.17,1,1,1,0.0,0.0
0.0,23.0,0.35,323.0,2,2,2.0,3.0,1827.75,800.0,600.0,0,0,0,1.0,2.0
1.0,75.0,6.5,865.0,4,4,4.0,1.0,1827.75,299.0,1294.0,1,1,1,0.0,1.0
1.0,51.0,8.45,891.0,3,3,2.0,2.0,1827.75,359.0,1294.0,1,1,1,2.0,1.0
0.0,9.0,1.4,1464.0,3,4,4.0,4.0,1760.0,1650.0,1294.0,1,1,0,2.0,0.0
0.0,31.0,1.35,1046.0,2,2,2.0,2.0,1150.0,1120.0,1050.0,0,0,0,2.0,0.0
0.0,37.0,1.0,438.0,3,3,4.0,3.0,1827.75,1650.0,1537.0,0,0,1,1.0,2.0
1.0,38.0,1.27,768.0,3,3,3.0,4.0,1827.75,1570.0,1294.0,0,0,0,2.0,2.0
0.0,1.0,1.0,694.0,2,2,2.0,1.0,1827.75,1650.0,750.0,0,0,1,1.0,1.0
0.0,89.0,1.04,1455.0,3,2,2.0,0.0,1755.0,1500.0,1100.0,0,0,0,2.0,1.0
0.0,82.0,0.95,118.0,3,3,2.0,3.0,1827.75,1730.0,1294.0,0,0,1,2.0,2.0
1.0,18.0,1.7,155.0,5,5,3.0,0.0,1827.75,2000.0,1294.0,0,0,0,1.0,1.0
0.0,69.0,3.15,1936.0,3,4,4.0,3.0,2452.0,1650.0,1294.0,0,1,1,2.0,0.0
0.0,12.0,1.97,1982.0,4,4,2.0,3.0,2630.0,1650.0,1294.0,0,1,0,1.0,0.0
0.0,71.0,1.32,1263.0,2,2,3.0,3.0,1507.0,1650.0,1294.0,1,0,0,2.0,0.0
0.0,23.0,1.36,1487.0,3,3,4.0,0.0,1780.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,7.0,1.58,1388.0,2,3,3.0,3.0,1700.0,1650.0,1294.0,0,1,0,2.0,0.0
1.0,32.0,0.6,1.0,1,1,0.0,3.0,1827.75,1000.0,1294.0,0,0,0,1.0,1.0
1.0,58.0,3.3,804.0,4,4,2.0,0.0,1827.75,1728.0,1294.0,0,0,1,2.0,1.0
0.0,89.0,0.87,1067.0,2,2,2.0,0.0,1245.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,100.0,0.85,276.0,2,2,0.0,3.0,1827.75,597.0,1294.0,0,0,0,1.0,2.0
0.0,95.0,1.71,65.0,3,2,0.0,3.0,1827.75,1423.0,1294.0,0,0,0,1.0,1.0
0.0,86.0,0.4,2216.0,2,2,1.0,3.0,633.0,1650.0,539.0,0,0,0,1.0,0.0
0.0,10.0,1.45,1879.0,3,4,4.0,3.0,2361.0,1900.0,1294.0,0,1,0,2.0,2.0
0.0,9.0,1.34,1868.0,4,5,4.0,3.0,2355.0,1535.0,1403.0,0,1,0,1.0,2.0
0.0,86.0,1.4,1509.0,3,3,4.0,3.0,1810.0,1650.0,1180.0,0,0,0,2.0,2.0
1.0,51.0,7.0,833.0,4,4,2.0,2.0,1827.75,3400.0,3000.0,0,1,0,2.0,1.0
1.0,20.0,5.5,894.0,5,4,2.0,2.0,1827.75,355.0,300.0,1,0,0,1.0,1.0
0.0,67.0,1.95,1083.0,2,2,3.0,4.0,1261.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,5.0,1.45,1357.0,3,3,3.0,3.0,1650.0,1650.0,1022.58,0,1,0,0.0,2.0
0.0,20.0,1.7,519.0,5,5,2.0,2.0,1827.75,1650.0,2300.0,1,0,2,2.0,1.0
1.0,28.0,6.5,816.0,3,9,4.0,2.0,1827.75,1935.0,1294.0,1,1,1,2.0,1.0
0.0,72.0,1.37,1308.0,3,3,1.0,3.0,1578.0,1650.0,1538.0,0,0,0,2.0,0.0
1.0,28.0,16.0,279.0,6,5,2.0,3.0,1827.75,6000.0,1294.0,0,0,0,1.0,1.0
0.0,26.0,0.16,2241.0,2,2,2.0,0.0,780.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,14.0,4.49,2130.0,5,5,4.0,3.0,3880.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,23.0,0.98,1203.0,2,2,3.0,0.0,1415.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,37.0,0.66,45.0,2,2,4.0,3.0,1827.75,1310.0,1294.0,0,0,0,2.0,0.0
0.0,97.0,1.8,2006.0,4,4,4.0,0.0,2727.0,1650.0,1294.0,0,0,0,2.0,0.0
1.0,44.0,13.0,866.0,3,3,4.0,1.0,1827.75,2700.0,1294.0,0,0,1,1.0,2.0
1.0,12.0,12.5,931.0,5,6,3.0,3.0,1827.75,4500.0,1294.0,1,1,0,2.0,1.0
0.0,37.0,0.33,2256.0,2,2,1.0,3.0,925.0,850.0,800.0,0,0,1,0.0,1.0
0.0,14.0,4.0,229.0,4,4,3.0,1.0,1827.75,3350.0,1294.0,0,0,0,2.0,0.0
1.0,44.0,1.9,963.0,3,3,4.0,2.0,1827.75,60.0,1294.0,0,0,2,1.0,1.0
1.0,58.0,8.31,906.0,5,6,4.0,2.0,1827.75,3438.0,1294.0,1,1,0,1.0,2.0
0.0,100.0,1.45,1506.0,3,4,2.0,3.0,1805.0,1350.0,1100.0,0,0,1,2.0,0.0
0.0,66.0,3.3,1783.0,3,3,3.0,4.0,2150.0,1650.0,1200.0,0,1,0,2.0,2.0
0.0,103.0,0.54,2244.0,2,2,3.0,1.0,845.3,1650.0,528.3,0,0,0,1.0,2.0
0.0,99.0,1.3,157.0,4,4,0.0,3.0,1827.75,2040.0,1294.0,0,0,0,1.0,2.0
0.0,101.0,0.92,122.0,3,3,4.0,3.0,1827.75,1750.0,1600.0,0,0,0,1.0,0.0
0.0,33.0,1.3,1258.0,3,3,2.0,2.0,1500.0,1650.0,1300.0,0,0,0,1.0,1.0
0.0,32.0,0.5,671.0,2,2,1.0,2.0,1827.75,1650.0,650.0,0,0,1,1.0,1.0
1.0,28.0,4.35,761.0,5,4,3.0,2.0,1827.75,1350.0,1294.0,0,1,0,1.0,1.0
0.0,67.0,5.3,2039.0,3,3,3.0,0.0,2850.0,1650.0,2189.0,0,1,2,1.0,0.0
1.0,73.0,0.27,824.0,2,2,1.0,0.0,1827.75,225.0,1294.0,0,0,0,1.0,1.0
0.0,92.0,0.41,614.0,2,2,1.0,1.0,1827.75,1650.0,501.0,1,1,0,1.0,2.0
0.0,86.0,2.5,1766.0,3,3,2.0,3.0,2132.0,2130.0,2129.0,0,1,2,2.0,2.0
0.0,72.0,1.55,1301.0,3,3,2.0,3.0,1578.0,1650.0,1294.0,0,0,1,0.0,2.0
0.0,65.0,0.88,325.0,1,1,2.0,3.0,1827.75,804.0,600.0,0,0,0,1.0,2.0
0.0,83.0,1.33,1292.0,2,2,3.0,3.0,1559.0,1650.0,1294.0,1,0,0,0.0,2.0
0.0,83.0,1.34,1297.0,2,2,3.0,3.0,1572.0,1650.0,1294.0,1,0,0,0.0,1.0
1.0,44.0,8.25,866.0,5,6,4.0,0.0,1827.75,2700.0,1294.0,1,1,1,2.0,1.0
0.0,57.0,1.35,1256.0,3,3,4.0,2.0,1500.0,1450.0,1400.0,0,0,1,0.0,2.0
0.0,88.0,2.95,1961.0,4,5,4.0,3.0,2576.0,1650.0,1700.0,0,1,2,0.0,2.0
0.0,47.0,2.4,1733.0,3,4,4.0,0.0,2086.0,1650.0,1750.0,0,1,0,2.0,2.0
0.0,103.0,0.54,693.0,2,1,3.0,1.0,1827.75,1650.0,745.0,0,0,0,2.0,1.0
0.0,89.0,1.08,1414.0,3,3,2.0,3.0,1735.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,87.0,3.0,2168.0,4,6,4.0,3.0,4890.0,1650.0,1294.0,0,1,1,2.0,0.0
0.0,91.0,2.0,1910.0,3,4,3.0,3.0,2408.0,2300.0,2200.0,0,1,0,1.0,2.0
0.0,9.0,1.15,1465.0,3,4,4.0,3.0,1760.0,1186.0,1130.0,1,1,1,0.0,0.0
1.0,12.0,5.7,964.0,4,5,4.0,3.0,1827.75,5400.0,1294.0,1,1,0,0.0,1.0
0.0,85.0,1.6,1835.0,3,3,3.0,0.0,2262.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,83.0,1.45,483.0,3,3,3.0,3.0,1827.75,1650.0,1945.0,0,0,0,1.0,1.0
0.0,17.0,1.55,1123.0,2,2,3.0,1.0,1330.0,1276.0,1180.0,0,0,0,0.0,1.0
0.0,27.0,14.0,305.0,4,5,3.0,3.0,1827.75,700.0,1294.0,0,0,0,1.0,1.0
1.0,23.0,6.0,848.0,5,6,4.0,2.0,1827.75,2430.0,1294.0,1,0,1,1.0,1.0
1.0,29.0,12.5,892.0,4,5,2.0,0.0,1827.75,3240.0,1294.0,1,1,1,2.0,1.0
0.0,102.0,0.3,2182.0,2,1,2.0,1.0,553.0,1650.0,470.0,0,0,0,2.0,2.0
0.0,70.0,1.3,40.0,2,2,2.0,3.0,1827.75,1296.0,1294.0,0,0,0,2.0,1.0
0.0,36.0,0.82,359.0,3,2,3.0,1.0,1827.75,1650.0,1081.0,0,0,0,1.0,1.0
0.0,99.0,0.9,1558.0,4,5,4.0,3.0,1870.0,1650.0,1294.0,0,1,0,2.0,0.0
1.0,51.0,10.45,853.0,4,5,2.0,0.0,1827.75,4000.0,1294.0,1,1,1,2.0,1.0
0.0,17.0,6.0,674.0,5,6,4.0,0.0,1827.75,1650.0,6565.0,0,0,0,2.0,0.0
0.0,97.0,1.9,2006.0,4,4,4.0,3.0,2727.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,96.0,1.25,471.0,4,3,3.0,2.0,1827.75,1650.0,1806.0,0,1,0,1.0,1.0
0.0,36.0,2.3,79.0,2,2,2.0,3.0,1827.75,1479.0,1294.0,0,0,0,2.0,0.0
0.0,35.0,1.39,376.0,3,2,4.0,4.0,1827.75,1650.0,1200.0,0,0,0,2.0,0.0
0.0,44.0,6.0,519.0,4,4,4.0,2.0,1827.75,1650.0,2300.0,0,1,1,2.0,0.0
0.0,37.0,1.44,1660.0,3,3,4.0,3.0,1990.0,1650.0,1600.0,1,1,0,1.0,1.0
0.0,91.0,1.75,1906.0,3,4,3.0,3.0,2408.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,86.0,0.48,2201.0,2,2,1.0,3.0,598.0,1650.0,498.0,0,0,1,1.0,0.0
1.0,28.0,13.0,872.0,6,8,4.0,3.0,1827.75,2844.0,1294.0,1,1,2,1.0,1.0
0.0,83.0,1.28,1262.0,3,3,3.0,3.0,1505.0,1650.0,1294.0,0,0,0,0.0,2.0
0.0,102.0,0.92,1160.0,2,2,4.0,4.0,1365.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,37.0,0.95,1128.0,2,2,4.0,3.0,1340.0,1650.0,1030.0,0,0,1,2.0,0.0
1.0,87.0,7.5,892.0,5,5,4.0,3.0,1827.75,3240.0,1294.0,0,1,1,2.0,1.0
1.0,40.0,1.6,1004.0,1,1,2.0,2.0,1827.75,892.0,1294.0,0,0,0,1.0,1.0
0.0,69.0,2.7,1861.0,4,4,4.0,0.0,2350.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,99.0,1.0,1703.0,4,4,3.0,1.0,2020.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,89.0,1.42,1894.0,4,4,3.0,3.0,2390.0,2000.0,1600.0,1,1,0,2.0,2.0
0.0,40.0,2.0,188.0,3,3,4.0,3.0,1827.75,2400.0,1294.0,0,0,0,1.0,1.0
0.0,5.0,2.5,1771.0,3,4,4.0,1.0,2149.0,1650.0,1294.0,1,1,1,2.0,0.0
0.0,10.0,0.28,610.0,2,2,2.0,3.0,1827.75,1650.0,489.0,0,0,0,1.0,0.0
0.0,72.0,1.76,1697.0,4,4,2.0,3.0,2010.0,1650.0,1294.0,0,0,0,2.0,2.0
0.0,89.0,1.8,1574.0,3,3,4.0,3.0,1900.0,1650.0,1294.0,0,0,0,2.0,2.0
