,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,furnishing_type,luxury_cat,floorNum_cat
3123,flat,sohna road,0.65,2,1,2,New Property,,,822.0,0,0,unfurnished,medium,low
3124,flat,sector 90,1.24,3,3,3+,Relatively New,1755.0,1600.0,1400.0,0,0,unfurnished,medium,medium
3125,flat,sector 68,1.0,2,2,2,New Property,,,1225.0,0,1,unfurnished,medium,high
3126,flat,sector 68,0.93,2,2,2,,,,1080.0,0,0,unfurnished,low,high
3127,flat,sector 51,3.55,5,6,3+,Moderately Old,,5200.0,4700.0,1,1,semi_furnished,high,high
3128,flat,sector 104,1.3,3,3,3,New Property,1647.0,,,0,0,unfurnished,medium,medium
3129,flat,sector 110,3.7,4,5,3,Relatively New,3400.0,,,0,1,unfurnished,high,medium
3130,house,sector 48,5.75,4,4,2,Moderately Old,,280.0,250.0,0,1,unfurnished,low,low
3131,flat,sector 104,1.05,3,4,3+,Relatively New,,,1800.0,0,1,semi_furnished,medium,medium
3132,house,sector 60,18.02,9,12,3+,Relatively New,,6390.0,,0,1,semi_furnished,medium,low
3133,flat,sector 66,1.45,2,2,3,Relatively New,1188.0,,980.0,0,0,unfurnished,medium,low
3134,flat,sector 83,1.75,3,3,3,Relatively New,1900.0,,1240.04,0,1,semi_furnished,medium,medium
3135,house,sector 31,3.5,4,3,3,Moderately Old,,1449.0,,0,0,semi_furnished,medium,low
3136,flat,sector 103,0.5,2,2,0,,,750.0,605.0,0,0,unfurnished,low,medium
3137,flat,sector 103,1.34,3,3,3+,Relatively New,1725.0,,1700.0,1,1,semi_furnished,low,high
3138,house,sector 109,6.15,5,5,3+,Relatively New,,270.0,250.0,0,1,semi_furnished,medium,low
3139,flat,sector 92,1.5,3,3,3,Relatively New,1920.0,,,0,0,unfurnished,low,low
3140,flat,sohna road,0.29,2,2,1,,,743.0,519.0,0,0,unfurnished,low,medium
3141,flat,sector 67,4.75,4,4,3+,Relatively New,3410.0,3200.0,3100.0,1,1,semi_furnished,high,low
3142,flat,sector 69,1.7,4,4,2,Relatively New,2010.0,,,0,0,unfurnished,medium,low
3143,house,sector 33,10.0,5,6,3,New Property,,550.0,,1,1,unfurnished,low,medium
3144,flat,sector 99,0.32,2,2,1,Relatively New,687.0,601.0,448.0,0,0,unfurnished,low,medium
3145,flat,sector 83,1.05,3,3,2,Relatively New,1755.0,,,1,1,semi_furnished,high,high
3146,house,sector 17,2.98,2,6,3+,Relatively New,,1449.0,,1,0,unfurnished,medium,low
3147,flat,sector 92,0.45,2,2,1,New Property,,646.0,591.0,1,0,semi_furnished,low,medium
3148,flat,sector 53,4.8,3,4,3+,New Property,,2895.0,,0,0,unfurnished,medium,high
3149,house,sector 66,12.0,4,4,3+,Relatively New,,3240.0,,1,1,semi_furnished,high,low
3150,flat,sector 82,0.86,3,3,3,Moderately Old,1430.0,,1056.0,1,0,semi_furnished,medium,medium
3151,flat,sector 95,0.36,2,2,2,New Property,,,645.0,1,0,unfurnished,medium,medium
3152,house,sector 23,2.9,4,4,3,Relatively New,,2500.0,,0,1,semi_furnished,low,low
3153,flat,sector 54,6.75,4,6,3+,Moderately Old,3160.0,2455.0,2240.0,0,1,semi_furnished,medium,high
3154,flat,sector 95,0.32,2,2,1,Relatively New,700.0,,443.32,0,0,furnished,low,medium
3155,house,sector 40,5.0,9,9,3+,Relatively New,,2367.0,,0,0,semi_furnished,medium,low
3156,flat,sector 102,2.2,3,4,3+,Relatively New,2149.0,1186.0,1130.0,1,1,semi_furnished,low,high
3157,flat,sector 49,3.6,4,5,3,Moderately Old,,,3020.0,0,1,furnished,low,medium
3158,house,sector 63,1.5,3,3,2,New Property,,2385.0,,0,0,unfurnished,low,low
3159,flat,sector 90,1.79,4,3,3+,Moderately Old,,,2215.0,0,0,unfurnished,medium,medium
3160,flat,sector 89,1.28,3,3,2,Under Construction,,,1450.0,1,0,unfurnished,medium,medium
3161,house,sector 46,2.4,4,4,3,Moderately Old,,900.0,,0,0,semi_furnished,low,low
3162,flat,sohna road,0.9,2,2,2,,,1275.0,1039.0,0,0,unfurnished,low,medium
3163,house,sector 7,0.95,2,1,1,New Property,,450.0,,0,0,unfurnished,low,low
3164,flat,sector 49,2.64,3,4,3+,Moderately Old,2251.42,1750.75,,0,1,semi_furnished,medium,low
3165,house,sector 39,15.0,5,5,3+,Moderately Old,,4500.0,,0,1,semi_furnished,low,medium
3166,house,sector 26,8.1,5,5,2,Old Property,,2295.0,,0,0,unfurnished,low,medium
3167,flat,sector 70,1.75,3,5,3,New Property,1950.0,,1161.0,0,1,unfurnished,low,medium
3168,house,sector 50,6.8,4,4,3+,Old Property,,2160.0,,1,1,unfurnished,medium,low
3169,flat,sector 103,0.88,2,2,3,New Property,1361.0,,,0,0,unfurnished,medium,low
3170,flat,sector 69,1.68,4,4,2,Relatively New,2010.0,,,0,0,unfurnished,medium,low
3171,house,sector 4,0.5,2,3,2,Old Property,,540.0,,0,0,unfurnished,low,low
3172,flat,sector 92,0.56,3,1,3,Moderately Old,,,1184.0,0,0,semi_furnished,medium,low
3173,house,sector 14,4.6,1,1,0,,,2250.0,,0,0,unfurnished,low,low
3174,flat,sector 69,1.19,2,3,1,Relatively New,,,1350.0,1,0,semi_furnished,high,low
3175,house,sector 105,0.35,2,2,1,,,,500.0,0,0,unfurnished,low,low
3176,house,sector 26,13.5,5,5,2,Moderately Old,,4518.0,,1,1,semi_furnished,medium,low
3177,flat,sector 102,1.75,3,4,3+,Relatively New,1942.0,,,0,1,semi_furnished,medium,high
3178,flat,sector 113,2.51,3,3,3+,Under Construction,1695.0,,,1,0,unfurnished,low,low
3179,house,sector 33,11.75,5,7,3+,Relatively New,,502.0,,0,1,unfurnished,medium,low
3180,flat,sector 83,1.15,3,3,1,Moderately Old,1832.0,,1400.0,0,0,semi_furnished,medium,medium
3181,flat,sector 99,3.2,4,4,0,Under Construction,,3225.0,,0,0,unfurnished,low,medium
3182,flat,sector 81,0.45,2,2,2,Relatively New,,,598.0,0,0,semi_furnished,low,medium
3183,flat,sector 108,2.28,4,5,3+,Relatively New,2779.0,,,0,0,unfurnished,medium,medium
3184,house,sector 43,11.0,5,6,3+,New Property,,360.0,350.0,0,1,semi_furnished,high,low
3185,house,sector 27,4.25,5,5,3+,Relatively New,,161.0,150.0,0,1,semi_furnished,low,low
3186,house,sector 26,4.6,4,4,3+,Old Property,,3771.0,,0,0,unfurnished,low,
3187,flat,sector 81,0.87,2,2,3,Relatively New,1360.0,1300.0,1094.0,0,0,semi_furnished,medium,medium
3188,flat,sector 33,1.9,3,3,3+,New Property,,,1929.0,0,1,unfurnished,medium,high
3189,flat,sector 95,2.0,3,4,3+,New Property,1965.0,,1935.0,0,1,unfurnished,low,medium
3190,flat,sector 69,1.4,3,3,2,Relatively New,1578.0,,,0,0,unfurnished,medium,low
3191,house,sector 50,7.35,4,4,3+,Moderately Old,,240.0,,0,1,semi_furnished,medium,low
3192,flat,sector 81,2.4,3,3,2,Relatively New,2132.0,1800.0,1400.0,0,1,furnished,high,medium
3193,flat,sector 70a,1.66,3,3,3+,New Property,1976.0,1900.0,1500.0,0,1,unfurnished,medium,medium
3194,flat,sector 83,1.42,3,3,2,Relatively New,,,1775.0,0,0,semi_furnished,medium,low
3195,flat,sector 86,0.74,2,2,1,Under Construction,1360.0,,,0,0,unfurnished,low,high
3196,flat,sector 65,3.5,3,3,3,New Property,,,2054.0,1,1,semi_furnished,high,high
3197,flat,sector 86,1.45,3,2,3,Relatively New,,1480.0,1050.0,0,0,furnished,medium,medium
3198,flat,sector 79,1.29,2,2,3,New Property,1572.0,,,0,0,unfurnished,low,medium
3199,flat,sector 12,0.35,3,3,1,Old Property,1000.0,,,0,0,unfurnished,low,low
3200,flat,sector 108,0.95,3,3,3,Relatively New,1822.0,,,0,0,unfurnished,medium,low
3201,flat,sector 28,7.0,4,3,2,Moderately Old,3150.0,,1913.0,0,1,unfurnished,low,medium
3202,flat,sector 77,0.99,2,2,2,Relatively New,1260.0,,1000.0,0,0,unfurnished,medium,low
3203,flat,sector 48,1.86,3,3,3+,Moderately Old,2430.0,,,0,1,semi_furnished,medium,medium
3204,flat,sector 84,2.2,4,4,3+,Relatively New,3434.0,,,0,1,unfurnished,medium,high
3205,flat,sohna road,0.32,2,2,1,Relatively New,,744.000768,,0,0,unfurnished,medium,low
3206,house,sector 43,8.49,3,3,2,Relatively New,,2700.0,,0,1,semi_furnished,low,medium
3207,house,sector 4,0.75,2,4,3,Moderately Old,,640.0,,0,0,unfurnished,low,low
3208,flat,sector 71,1.4,3,3,2,Moderately Old,,,1762.0,0,0,semi_furnished,medium,low
3209,flat,sector 79,0.9,2,2,0,,,1295.0,,0,0,unfurnished,low,high
3210,flat,sector 108,2.1,2,2,2,Under Construction,1381.0,,,0,0,unfurnished,medium,low
3211,flat,sector 77,1.65,4,3,3,Relatively New,1950.0,,,0,1,unfurnished,medium,medium
3212,house,sector 70a,4.6,4,4,3+,Moderately Old,,2610.0,,1,1,unfurnished,medium,low
3213,flat,sector 79,0.71,2,2,3+,New Property,1295.0,,1250.0,0,0,unfurnished,medium,high
3214,flat,sector 47,1.05,2,2,2,Relatively New,,,997.0,0,0,semi_furnished,low,low
3215,flat,sector 47,1.8,4,4,3+,Moderately Old,3000.0,,2700.0,0,0,semi_furnished,medium,medium
3216,house,sector 54,3.75,4,4,3,Moderately Old,,160.0,,0,1,semi_furnished,low,low
3217,flat,sector 104,0.9,2,2,0,,,1259.0,,0,0,unfurnished,low,high
3218,flat,sector 65,1.42,2,2,2,Relatively New,1020.0,1010.0,750.0,1,0,semi_furnished,high,medium
3219,flat,sector 37,1.05,3,3,3,Relatively New,1920.0,,,0,0,semi_furnished,medium,medium
3220,flat,sector 106,1.2,3,4,3+,Relatively New,1760.0,1186.0,1130.0,0,1,unfurnished,high,medium
3221,flat,sector 113,3.05,3,4,3,Relatively New,2690.0,2150.0,1960.0,0,1,unfurnished,high,low
3222,flat,sector 66,4.6,3,3,3,Relatively New,3300.0,,2500.0,1,1,semi_furnished,medium,high
3223,flat,manesar,1.5,4,5,3+,New Property,2359.0,,,0,1,unfurnished,low,medium
3224,house,dwarka expressway,0.85,1,5,3+,New Property,,600.0,,0,0,unfurnished,low,medium
3225,flat,sector 77,1.0,2,2,2,New Property,,,1340.0,0,0,unfurnished,medium,low
3226,house,sector 33,8.0,6,5,3+,,,500.0,,0,0,unfurnished,low,medium
3227,flat,sector 70,1.8,3,3,3+,New Property,1950.0,,,0,0,semi_furnished,low,medium
3228,house,sector 14,3.4,3,3,3,Old Property,,2250.0,,0,0,unfurnished,low,low
3229,flat,sector 104,2.63,4,4,3+,Relatively New,3150.0,,2750.0,0,1,semi_furnished,high,high
3230,flat,sector 37,0.66,2,2,3+,,,1310.0,,0,0,unfurnished,medium,high
3231,flat,sector 28,1.35,2,2,2,Moderately Old,,1109.0,,0,0,unfurnished,low,low
3232,flat,sector 61,3.6,4,4,3,Moderately Old,2851.0,,,0,1,semi_furnished,medium,low
3233,flat,sector 23,0.55,2,2,1,Moderately Old,1100.0,,,0,0,semi_furnished,low,low
3234,flat,sector 5,0.3,2,2,1,Relatively New,,,675.0,0,0,unfurnished,low,low
3235,flat,sector 107,1.01,2,2,3+,New Property,1366.0,1200.0,,0,0,unfurnished,medium,high
3236,flat,sector 92,1.9,4,4,3+,Relatively New,2325.0,1920.0,1750.0,1,1,unfurnished,low,medium
3237,flat,sector 83,1.25,3,2,1,Relatively New,1827.5,,,1,1,furnished,high,medium
3238,flat,sector 60,3.8,4,5,3,Moderately Old,2800.0,2791.0,2768.0,0,1,semi_furnished,medium,high
3239,house,sector 4,1.9,4,3,2,Moderately Old,,,190.0,0,0,semi_furnished,low,low
3240,flat,sector 68,1.08,2,2,3,Relatively New,1245.0,1130.0,930.0,0,0,semi_furnished,medium,low
3241,house,sector 111,9.0,5,5,3+,Relatively New,,8000.0,,0,1,unfurnished,medium,low
3242,house,sector 50,12.0,3,4,2,Moderately Old,,3240.0,,1,1,semi_furnished,medium,low
3243,flat,sector 106,1.42,4,6,3+,Relatively New,2355.0,,,0,1,unfurnished,medium,high
3244,flat,sector 92,0.95,4,3,3,Moderately Old,1956.0,,,0,0,unfurnished,medium,medium
3245,flat,sector 67,2.32,3,4,3+,Moderately Old,1935.0,,1600.0,0,1,semi_furnished,medium,high
3246,flat,sector 10,2.3,6,4,2,Moderately Old,,,3556.0,0,0,unfurnished,low,medium
3247,flat,sohna road,0.91,3,3,3,Relatively New,,,1439.0,0,0,unfurnished,high,low
3248,house,sector 25,10.75,9,9,3+,Old Property,,3600.0,,0,1,unfurnished,medium,low
3249,flat,sohna road,0.21,1,1,1,New Property,,,450.0,0,0,unfurnished,low,high
3250,flat,sector 9,1.25,4,3,3,Old Property,,,1806.0,0,1,semi_furnished,low,low
3251,house,sector 4,5.0,3,3,2,Old Property,,4950.0,,0,0,unfurnished,low,low
3252,flat,sector 86,1.3,4,6,2,New Property,2786.0,,,0,1,unfurnished,medium,high
3253,flat,sector 56,2.05,4,4,3+,Moderately Old,,,2400.0,0,0,semi_furnished,low,medium
3254,flat,sector 83,1.33,4,4,3,Relatively New,2390.0,,2000.0,0,1,unfurnished,low,low
3255,house,sector 2,2.95,4,4,3+,Old Property,,1845.0,,0,0,unfurnished,low,low
3256,flat,sector 85,1.85,3,4,3,Relatively New,2408.0,,,1,1,semi_furnished,low,low
3257,flat,sector 71,0.95,2,2,0,,,1200.0,,0,0,unfurnished,low,medium
3258,flat,sector 70,1.15,2,2,3,Relatively New,1350.0,,,1,0,unfurnished,low,medium
3259,house,sector 39,1.7,2,2,3+,Moderately Old,,900.0,,0,1,unfurnished,low,low
3260,flat,sector 67a,1.62,3,3,2,New Property,1727.0,,1017.0,0,0,semi_furnished,medium,medium
3261,flat,sector 22,2.4,2,2,2,Relatively New,1380.0,1200.0,900.0,0,0,furnished,medium,medium
3262,flat,sector 90,1.21,3,3,3+,Relatively New,1930.0,1929.0,1928.0,0,1,unfurnished,medium,medium
3263,flat,sector 85,1.3,2,2,3+,Relatively New,1671.0,,1169.0,0,0,unfurnished,medium,high
3264,flat,sector 89,1.3,3,3,3+,New Property,,,1910.0,0,1,unfurnished,low,low
3265,flat,sector 70,1.67,3,5,3,Moderately Old,1950.0,,1161.0,0,1,unfurnished,medium,medium
3266,flat,sector 82,1.0,2,2,2,Relatively New,1435.0,,,1,0,unfurnished,medium,high
3267,flat,sector 39,2.0,3,3,3+,,,2400.0,,0,0,unfurnished,low,low
3268,flat,gwal pahari,5.9,4,4,3+,New Property,5350.0,,,1,1,semi_furnished,high,high
3269,house,sector 109,6.0,4,5,3+,Relatively New,,2430.0,,0,1,semi_furnished,medium,low
3270,flat,manesar,0.9,3,3,3+,Moderately Old,,,2089.0,0,1,unfurnished,low,medium
3271,flat,sector 90,1.54,4,4,3+,Moderately Old,2364.0,2200.0,1850.0,0,1,semi_furnished,medium,high
3272,house,sector 69,2.95,4,3,2,New Property,,1800.0,,0,0,furnished,medium,low
3273,house,sector 23,4.0,3,3,2,Moderately Old,,2430.0,,0,1,semi_furnished,medium,low
3274,flat,sector 68,1.9,3,3,3+,Under Construction,,,2059.0,0,1,unfurnished,low,low
3275,flat,sector 81,1.35,3,3,3+,Old Property,,,1790.0,0,0,unfurnished,medium,medium
3276,flat,sohna road,1.1,2,2,3+,Relatively New,1457.0,,,1,0,semi_furnished,low,high
3277,flat,sector 103,0.88,2,2,3,New Property,1361.0,,,0,0,unfurnished,medium,low
3278,flat,sector 82,1.38,4,5,3+,Relatively New,2535.0,,,0,1,unfurnished,medium,high
3279,flat,sohna road,0.88,2,2,2,Relatively New,1275.0,,791.0,0,0,furnished,medium,high
3280,flat,sector 86,1.35,3,3,1,Relatively New,1929.0,,,0,0,unfurnished,medium,medium
3281,flat,sector 108,1.02,2,3,3,Relatively New,,1283.0,734.43,1,0,unfurnished,medium,medium
3282,flat,sector 86,1.54,4,4,3+,Moderately Old,2364.0,,,1,1,unfurnished,medium,high
3283,flat,sector 90,1.65,4,4,3+,Relatively New,2215.0,1900.0,1700.0,0,0,unfurnished,medium,medium
3284,flat,sector 51,1.7,3,4,3,Moderately Old,,,1596.0,0,0,unfurnished,medium,low
3285,house,sector 2,4.99,4,4,3+,Moderately Old,,270.0,,0,1,unfurnished,low,low
3286,flat,sector 83,1.15,3,2,3,Relatively New,1755.0,,,0,0,unfurnished,low,high
3287,flat,sector 37d,1.35,3,3,3+,Under Construction,,,1440.0,0,0,unfurnished,medium,low
3288,flat,sector 61,1.7,2,2,2,Under Construction,,,1120.0,1,0,unfurnished,medium,medium
3289,flat,sohna road,0.36,2,2,1,New Property,602.0,,450.0,0,0,unfurnished,low,low
3290,flat,dwarka expressway,1.08,3,3,0,Under Construction,,1758.0,,0,0,unfurnished,low,
3291,flat,sector 65,5.0,3,3,3+,Relatively New,2979.0,2800.0,2700.0,0,1,semi_furnished,high,high
3292,flat,sohna road,0.83,3,2,2,New Property,,,1120.0,0,0,unfurnished,low,low
3293,flat,sector 61,2.1,3,3,3,Relatively New,1800.0,,1400.0,0,0,semi_furnished,low,high
3294,flat,sector 79,1.25,3,3,3,Relatively New,1490.0,,863.91,1,0,unfurnished,high,high
3295,flat,sector 104,2.65,4,4,3+,Relatively New,3150.0,,2650.0,0,1,semi_furnished,low,high
3296,flat,sector 85,1.1,2,2,3,Relatively New,1640.0,1173.0,882.0,1,0,unfurnished,medium,high
3297,house,sector 70a,4.02,4,4,3+,Relatively New,,5500.0,,1,1,unfurnished,medium,low
3298,house,sector 57,3.75,3,4,3,Moderately Old,,,300.0,1,1,semi_furnished,low,low
3299,flat,sector 84,0.85,2,2,3,Relatively New,1270.0,,1050.0,0,0,semi_furnished,low,medium
3300,house,sector 6,0.5,3,3,2,Moderately Old,,600.0,,0,0,unfurnished,low,low
3301,flat,sector 92,0.79,3,2,2,New Property,1298.0,,,0,0,unfurnished,low,high
3302,flat,sector 85,2.2,4,5,3+,Relatively New,2812.0,,,0,0,unfurnished,medium,medium
3303,house,sector 9,0.35,2,2,1,Old Property,,360.0,,0,0,unfurnished,low,low
3304,flat,sector 84,0.36,2,2,1,Relatively New,583.0,,481.0,0,0,furnished,medium,medium
3305,flat,sector 28,6.2,3,4,3+,Relatively New,2685.0,2000.0,1900.0,0,1,semi_furnished,high,high
3306,house,sector 57,8.0,5,4,3,Relatively New,,300.0,,1,1,unfurnished,low,low
3307,flat,sector 72,3.2,4,4,3+,Moderately Old,2625.0,2600.0,2550.0,0,1,semi_furnished,high,medium
3308,flat,sector 106,1.05,2,2,2,New Property,,,1385.0,0,0,unfurnished,medium,medium
3309,flat,sector 37d,1.72,3,3,3,Relatively New,1811.0,,996.3,1,0,semi_furnished,low,medium
3310,flat,sector 86,1.55,3,3,3+,Relatively New,1929.0,1500.0,1300.0,0,0,furnished,high,high
3311,flat,sector 89,1.7,3,3,3+,Under Construction,,,1750.0,1,0,unfurnished,medium,medium
3312,flat,sector 95,0.37,3,2,1,Relatively New,,,644.111776,0,0,semi_furnished,medium,medium
3313,flat,sohna road,1.1,2,2,3+,Relatively New,1457.0,,,1,0,semi_furnished,low,high
3314,flat,sector 106,0.46,1,1,1,New Property,,,700.0,0,0,unfurnished,medium,high
3315,flat,sector 37d,0.68,2,2,3,New Property,,,580.0,0,0,unfurnished,medium,medium
3316,flat,sohna road,0.95,2,2,3,Under Construction,1457.0,,849.0,1,0,unfurnished,low,medium
3317,flat,sector 90,1.19,3,3,2,Relatively New,1726.0,,,0,0,unfurnished,medium,high
3318,flat,sohna road,0.32,2,2,2,New Property,,,519.0,0,0,unfurnished,low,low
3319,flat,sector 89,0.97,2,2,3+,New Property,,1103.0,,0,0,unfurnished,low,low
3320,house,sector 50,6.5,5,6,0,,,3000.0,,0,0,unfurnished,low,low
3321,flat,sector 108,0.85,3,3,2,Relatively New,1833.0,1500.0,1350.0,0,1,unfurnished,medium,low
3322,flat,sector 82,0.94,2,2,2,Relatively New,1435.0,,,1,0,semi_furnished,medium,high
3323,flat,sector 84,0.73,2,2,3+,Relatively New,1200.0,,870.0,1,0,unfurnished,high,medium
3324,house,sector 7,2.25,3,3,2,Old Property,,1440.0,,0,0,semi_furnished,low,low
3325,flat,sector 37d,1.8,4,3,3,Relatively New,2191.0,,,1,0,semi_furnished,medium,high
3326,flat,sector 33,1.15,2,2,2,Under Construction,,,92.44,0,0,unfurnished,low,high
3327,flat,sector 69,1.0,4,3,0,,,1826.0,,0,0,unfurnished,low,low
3328,flat,sector 102,1.9,3,4,3,Relatively New,1889.0,,1350.0,0,1,unfurnished,medium,high
3329,flat,sohna road,0.42,2,2,2,New Property,623.0,,,0,0,unfurnished,medium,low
3330,flat,sector 107,0.25,1,1,0,,,318.0,,0,0,unfurnished,medium,low
3331,house,sector 2,5.6,8,6,3+,Moderately Old,,3240.0,,1,1,unfurnished,low,
3332,house,sector 26,5.8,4,3,2,Relatively New,,1800.0,,0,0,unfurnished,low,low
3333,flat,sector 6,0.38,2,2,2,Moderately Old,,,850.0,0,0,unfurnished,low,low
3334,flat,sector 65,1.9,2,2,2,,,1358.0,,0,0,unfurnished,low,high
3335,flat,sector 92,1.25,4,3,0,Under Construction,,2040.0,,0,0,unfurnished,low,high
3336,flat,sector 89,1.2,3,3,3,Under Construction,,,958.0,0,0,unfurnished,medium,low
3337,flat,sector 102,1.95,3,4,3,Relatively New,2579.0,,,1,1,semi_furnished,medium,medium
3338,flat,sector 81,2.3,3,4,3+,New Property,2092.0,,,0,1,furnished,high,medium
3339,flat,sector 70a,1.18,2,2,3,New Property,1450.0,1400.0,1000.0,0,0,unfurnished,medium,medium
3340,flat,sohna road,0.75,2,2,2,Moderately Old,,1350.0,,0,0,unfurnished,medium,medium
3341,flat,sector 104,1.25,3,4,3+,Relatively New,1844.0,,,0,1,unfurnished,medium,high
3342,flat,sector 81,2.26,3,4,3+,New Property,2100.0,,,0,1,furnished,high,high
3343,flat,sector 102,2.4,4,4,3+,Relatively New,2162.0,,,0,0,unfurnished,medium,high
3344,flat,manesar,0.75,3,2,2,Moderately Old,1660.0,,,0,0,unfurnished,low,medium
3345,flat,sector 108,2.15,3,4,3+,Relatively New,5200.0,4600.0,4000.0,1,0,unfurnished,low,high
3346,flat,sector 90,1.25,4,4,3,Relatively New,,,2575.0,1,0,unfurnished,high,medium
3347,flat,sector 70,1.65,3,4,3,Relatively New,1950.0,,,0,1,unfurnished,medium,high
3348,flat,sector 37d,0.9,3,3,2,Relatively New,1285.0,1185.0,975.0,0,0,furnished,low,high
3349,flat,sector 85,1.14,2,2,3,Relatively New,1772.0,,,0,0,unfurnished,low,high
3350,house,sector 26,15.0,4,4,3,Moderately Old,,4500.0,,0,1,semi_furnished,low,low
3351,flat,sector 79,1.72,3,4,3,New Property,,2050.0,,0,0,unfurnished,low,medium
3352,flat,sector 92,0.82,3,3,3+,,,1523.0,,0,0,unfurnished,low,high
3353,flat,sector 71,0.55,2,2,1,Relatively New,639.0,600.0,541.0,0,0,semi_furnished,low,medium
3354,house,sector 21,1.6,5,5,2,Relatively New,,120.0,,0,0,unfurnished,low,low
3355,flat,sector 61,1.9,3,3,3,New Property,1398.0,1137.0,837.0,0,0,unfurnished,low,low
3356,flat,sector 84,0.84,3,3,3+,New Property,1725.0,,,0,0,unfurnished,medium,medium
3357,flat,sector 103,2.0,4,5,3+,New Property,2670.0,,,0,1,unfurnished,low,high
3358,flat,sector 3,0.8,3,3,1,Old Property,1300.0,1000.0,,0,0,unfurnished,low,low
3359,flat,sector 102,2.61,3,3,3,Relatively New,2598.0,2200.0,2000.0,1,1,unfurnished,low,high
3360,flat,sector 95,0.4,2,2,3,Under Construction,,,594.490197,0,0,unfurnished,low,low
3361,flat,sector 92,0.78,2,2,3,Under Construction,1010.0,,700.0,0,0,unfurnished,low,low
3362,flat,sector 65,1.9,2,2,2,,,1358.0,,0,0,unfurnished,low,high
3363,house,sector 2,2.9,4,4,3,Relatively New,,1415.0,1350.0,0,0,semi_furnished,low,low
3364,flat,sector 66,1.32,2,2,2,Relatively New,1158.0,,,0,0,unfurnished,low,medium
3365,flat,sector 113,2.35,3,4,3,Relatively New,2217.0,1930.0,1760.0,0,1,unfurnished,high,low
3366,flat,sector 91,0.87,2,2,2,Relatively New,1310.0,,1000.0,0,0,unfurnished,medium,medium
3367,flat,sector 56,0.6,1,1,1,Moderately Old,600.0,,,0,0,unfurnished,low,low
3368,flat,sector 108,2.33,3,3,3,Relatively New,,1711.0,1611.0,0,0,semi_furnished,high,high
3369,flat,sector 112,5.6,4,6,3+,Relatively New,4848.0,3655.35,,0,1,semi_furnished,high,medium
3370,flat,sector 108,0.7,2,2,2,,,1505.0,,0,0,unfurnished,low,high
3371,flat,sector 111,3.7,4,5,3+,Relatively New,2950.0,2650.0,2450.0,0,1,semi_furnished,high,high
3372,flat,sector 80,1.4,3,4,2,Moderately Old,2262.0,1922.0,1634.0,0,1,unfurnished,medium,medium
3373,flat,sector 77,1.09,3,4,3+,Relatively New,2025.0,,,0,1,semi_furnished,high,medium
3374,flat,sector 85,1.08,2,2,3,New Property,1640.0,1200.0,1125.0,1,1,semi_furnished,high,medium
3375,flat,sector 109,1.3,3,2,3,Moderately Old,1880.0,,,0,0,unfurnished,medium,high
3376,flat,sector 77,0.92,3,3,3,Relatively New,1822.0,,1400.0,0,0,semi_furnished,low,high
3377,house,sector 41,1.65,1,1,0,,,1200.0,,0,0,unfurnished,low,low
3378,flat,sector 67a,0.56,2,2,2,Relatively New,,,700.0,0,0,unfurnished,low,low
3379,flat,sector 79,0.95,2,2,3,New Property,1530.0,,,1,0,unfurnished,low,medium
3380,flat,sector 90,0.47,2,2,1,New Property,,,690.0,0,0,unfurnished,low,low
3381,flat,sector 60,3.0,3,3,3,Relatively New,2403.0,2400.0,2200.0,0,1,semi_furnished,high,medium
